id,sno,state,city,format_type,store_code,store_name,company_name,gst_in,state_code,address,superwisor,coordinator,afm,ship_ddress,ship_name,ship_state,ship_gst,costcenter
,101,Telangana,Hyderabad,Trends Footwear,TZCE,Ameerpet,Reliance Projects & Property Management Services Limited,36AAJCR6636B1ZD,36,"RRL TF Ameerpet,Reliance Retail Limited,G Floorvamsee Estatepremisesno 6-3-788/3,Khairatabad Village,Ameerpet,HYDERABAD-500016",G.Suresh,G.Suresh,Hareesh Bhumireddy,"RRL TF Ameerpet,Reliance Retail Limited,G Floorvamsee Estatepremisesno 6-3-788/3,Khairatabad Village,Ameerpet,HYDERABAD-500016",Reliance Projects & Property Management Services Limited,Telangana,36AAJCR6636B1ZD,Hyderabad
,102,Telangana,Nizamabad,Smart,TNC9,Vinayaka Nagar,Reliance Projects & Property Management Services Limited,36AAJCR6636B1ZD,36,"Smart Vinayak Nagar Nizamabad,Reliance Retail Limited,S No 254&259 Nizamabad,Shivar Ward No 1,Block No 1 Vinayak Nagar,NIZAMABAD-503001",Karpe Srinivas,Karpe Srinivas,Jakku. Shankar,"Smart Vinayak Nagar Nizamabad,Reliance Retail Limited,S No 254&259 Nizamabad,Shivar Ward No 1,Block No 1 Vinayak Nagar,NIZAMABAD-503001",Reliance Projects & Property Management Services Limited,Telangana,36AAJCR6636B1ZD,Nizamabad
,103,Telangana,Nizamabad,Trends Footwear,5867,Nizamabad,Reliance Projects & Property Management Services Limited,36AAJCR6636B1ZD,36,"RRL Footprint Reliance Mall Nizamabad,Reliance Retail Limited,Reliance Mall Second Floor,Vinayak Nagar-503230,Nizamabad",Karpe Srinivas,Karpe Srinivas,Jakku. Shankar,"RRL Footprint Reliance Mall Nizamabad,Reliance Retail Limited,Reliance Mall Second Floor,Vinayak Nagar-503230,Nizamabad",Reliance Projects & Property Management Services Limited,Telangana,36AAJCR6636B1ZD,Nizamabad
,104,Telangana,Nizamabad,Trends,9410,Nizamabad,Reliance Projects & Property Management Services Limited,36AAJCR6636B1ZD,36,"RRL Trends Nizamabad,Reliance Retail Limited,S.No 254 /259,Vinayak Nagar Nizamabad shivar,Ward no.1,Block no.1-503001,Nizamabad",Karpe Srinivas,Karpe Srinivas,Jakku. Shankar,"RRL Trends Nizamabad,Reliance Retail Limited,S.No 254 /259,Vinayak Nagar Nizamabad shivar,Ward no.1,Block no.1-503001,Nizamabad",Reliance Projects & Property Management Services Limited,Telangana,36AAJCR6636B1ZD,Nizamabad
,105,Telangana,Bhainsa,Smart Point,FR5U,Bhainsa,Reliance Projects & Property Management Services Limited,36AAJCR6636B1ZD,36,"Muncipal No: 4-3-61/3,, Main Road, Bhainsa, Bhainsa, Telangana - 504103",V. Ajay,V. Ajay,Jakku. Shankar,"Muncipal No: 4-3-61/3,, Main Road, Bhainsa, Bhainsa, Telangana - 504103",Reliance Projects & Property Management Services Limited,Telangana,36AAJCR6636B1ZD,Bhainsa
,106,Telangana,Kamareddy,Smart Point,FR7K,Nizam Sagar X Road (G+1),Reliance Projects & Property Management Services Limited,36AAJCR6636B1ZD,36,"House No. 5-3-91/9/3, Vidhya Nagar, Nizam Sagar Road, Kamareddy - 503111",V. Ajay,V. Ajay,Jakku. Shankar,"House No. 5-3-91/9/3, Vidhya Nagar, Nizam Sagar Road, Kamareddy - 503111",Reliance Projects & Property Management Services Limited,Telangana,36AAJCR6636B1ZD,Kamareddy
,107,Telangana,Nizamabad,Mall Management,MCD2,Nizamabad,Reliance Projects & Property Management Services Limited,36AAJCR6636B1ZD,36,"Ward no.1, block no1,Opp. Thrimurthi Furniture’s,Vinayak Nagar,Nizamabad- 503002(Telangana).",Karpe Srinivas,Karpe Srinivas,Jakku. Shankar,"Ward no.1, block no1,Opp. Thrimurthi Furniture’s,Vinayak Nagar,Nizamabad- 503002(Telangana).",Reliance Projects & Property Management Services Limited,Telangana,36AAJCR6636B1ZD,Nizamabad
,108,Telangana,KamaReddy,Trends,R216,KamaReddy,Reliance Projects & Property Management Services Limited,36AAJCR6636B1ZD,36,"H.No 5-3-217/5, Vidyanagar Colony, Old NH-7 Road, Kamareddy Town & Dist, Telengana - 503111",V. Ajay,V. Ajay,Jakku. Shankar,"H.No 5-3-217/5, Vidyanagar Colony, Old NH-7 Road, Kamareddy Town & Dist, Telengana - 503111",Reliance Projects & Property Management Services Limited,Telangana,36AAJCR6636B1ZD,KamaReddy
,109,Telangana,Nizambad,Blush lace SIS,T0XP,Smart Bazaar nizamabad,Reliance Projects & Property Management Services Limited,36AAJCR6636B1ZD,36,"Η No 7 9 880 Ward 7 Block 9 ,Situate In Godown Road Near Bus Station Nizamabad 503003 Telangana",Karpe Srinivas,Karpe Srinivas,Jakku. Shankar,"Η No 7 9 880 Ward 7 Block 9 ,Situate In Godown Road Near Bus Station Nizamabad 503003 Telangana",Reliance Projects & Property Management Services Limited,Telangana,36AAJCR6636B1ZD,Nizambad
,110,Telangana,ARMOOR,John player,T1BO,Armoor Jeevan Reddy mall,Reliance Projects & Property Management Services Limited,36AAJCR6636B1ZD,36,"RRL JP Armoor Town,Reliance Retail Limited,H Nos 1 16/1 To 17 Covered By Sy Nos 401/69401/1416/2,Bus Depot Areaarmoor Town & Mandal,503224 ARMOOR",V. Ajay,V. Ajay,Jakku. Shankar,"RRL JP Armoor Town,Reliance Retail Limited,H Nos 1 16/1 To 17 Covered By Sy Nos 401/69401/1416/2,Bus Depot Areaarmoor Town & Mandal,503224 ARMOOR",Reliance Projects & Property Management Services Limited,Telangana,36AAJCR6636B1ZD,ARMOOR
,111,Telangana,Adilabad,METRO,T2JS,Adilabad,Reliance Projects & Property Management Services Limited,36AAJCR6636B1ZD,36,"Central Warehouse, Survey No 5253 & 54, Rampur Road, telangana, 504001",V. Ajay,V. Ajay,Jakku. Shankar,"Central Warehouse, Survey No 5253 & 54, Rampur Road, telangana, 504001",Reliance Projects & Property Management Services Limited,Telangana,36AAJCR6636B1ZD,Adilabad
,112,Telangana,Nizamabad,METRO,T2NV,Nizamabad,Reliance Projects & Property Management Services Limited,36AAJCR6636B1ZD,36,"Metro Cash & Carry India Private, Survey 270 to 276 Door 12/5/425,2,3,3A,3B,3C,3/42 to 45,3/47 to 51 CWC Sarangpur Nizamabad, 503186",Karpe Srinivas,Karpe Srinivas,Jakku. Shankar,"Metro Cash & Carry India Private, Survey 270 to 276 Door 12/5/425,2,3,3A,3B,3C,3/42 to 45,3/47 to 51 CWC Sarangpur Nizamabad, 503186",Reliance Projects & Property Management Services Limited,Telangana,36AAJCR6636B1ZD,Nizamabad
,113,Telangana,Nizambad,Centro Shoes,T3IL,Pragathi Nagar,V Retail Limited,36AACCV9907G1Z2,36,"GF FF building bearing P No 5-6-662&664, Pragati Nagar, Nizambad city, Mandal & District Ward No.5 Block No.6, Makloor",Karpe Srinivas,Karpe Srinivas,Jakku. Shankar,"GF FF building bearing P No 5-6-662&664, Pragati Nagar, Nizambad city, Mandal & District Ward No.5 Block No.6, Makloor",V Retail Limited,Telangana,36AACCV9907G1Z2,Nizambad
,114,Telangana,Nizamabad,Smart Bazaar,T42N,Smart Bazzar nizamabad,Reliance Projects & Property Management Services Limited,36AAJCR6636B1ZD,36,"Η No 7 9 880 Ward 7 Block 9 ,Situate In Godown Road Near Bus Station Nizamabad 503003 Telangana",Karpe Srinivas,Karpe Srinivas,Jakku. Shankar,"Η No 7 9 880 Ward 7 Block 9 ,Situate In Godown Road Near Bus Station Nizamabad 503003 Telangana",Reliance Projects & Property Management Services Limited,Telangana,36AAJCR6636B1ZD,Nizamabad
,115,Telangana,NIRMAL,Digital,T43O,Nirmal,Reliance Projects & Property Management Services Limited,36AAJCR6636B1ZD,36,"RRL CDIT-M.S Towers Commercial Complex,Bearing M No.1-2-69/2 & Situate in Nirmal Town & Mandal Dist ( TS)- 504106",V. Ajay,V. Ajay,Jakku. Shankar,"RRL CDIT-M.S Towers Commercial Complex,Bearing M No.1-2-69/2 & Situate in Nirmal Town & Mandal Dist ( TS)- 504106",Reliance Projects & Property Management Services Limited,Telangana,36AAJCR6636B1ZD,NIRMAL
,116,Telangana,Nizamabd,Digital,T4QO,Reliance Digital,Reliance Projects & Property Management Services Limited,36AAJCR6636B1ZD,36,"Reliance Digital , Servey No 306/P7 Nizmabad City , Mandal , Kanteswar , Armoor Road 503230",Karpe Srinivas,Karpe Srinivas,Jakku. Shankar,"Reliance Digital , Servey No 306/P7 Nizmabad City , Mandal , Kanteswar , Armoor Road 503230",Reliance Projects & Property Management Services Limited,Telangana,36AAJCR6636B1ZD,Nizamabd
,117,Telangana,Nizamabad,Digital,T754,Nizamabad,Reliance Projects & Property Management Services Limited,36AAJCR6636B1ZD,36,"RRL CDIT Nizamabad,Reliance Retail Limited,No 254 / 259 2nd floor,Nizamabad Shivar Ward 1 Block 1,Vinayak Nagar Nizamabad-503001,Nizamabad",Karpe Srinivas,Karpe Srinivas,Jakku. Shankar,"RRL CDIT Nizamabad,Reliance Retail Limited,No 254 / 259 2nd floor,Nizamabad Shivar Ward 1 Block 1,Vinayak Nagar Nizamabad-503001,Nizamabad",Reliance Projects & Property Management Services Limited,Telangana,36AAJCR6636B1ZD,Nizamabad
,118,Telangana,Nizamabad,Trends,T85Z,Nizamabad,Reliance Projects & Property Management Services Limited,36AAJCR6636B1ZD,36,"Reliance Trends, GFFFSF , Sy No 306/P7, In Nizamabad City & Mandal 503002 Nizamabad",Karpe Srinivas,Karpe Srinivas,Jakku. Shankar,"Reliance Trends, GFFFSF , Sy No 306/P7, In Nizamabad City & Mandal 503002 Nizamabad",Reliance Projects & Property Management Services Limited,Telangana,36AAJCR6636B1ZD,Nizamabad
,119,Telangana,Adilabad,Trends Footwear,T9TU,Adilabad,Reliance Projects & Property Management Services Limited,36AAJCR6636B1ZD,36,"D No 4 3 74/59 Plot No 62 Gf, Situated At Hameedpura, ADILABAD 504001",V. Ajay,V. Ajay,Jakku. Shankar,"D No 4 3 74/59 Plot No 62 Gf, Situated At Hameedpura, ADILABAD 504001",Reliance Projects & Property Management Services Limited,Telangana,36AAJCR6636B1ZD,Adilabad
,120,Telangana,Nizamabad,Lee cooper,TA3I,Venumall,Reliance Projects & Property Management Services Limited,36AAJCR6636B1ZD,36,"Situated In Nizamabad City Corporation, NIZAMABAD, 503001",Karpe Srinivas,Karpe Srinivas,Jakku. Shankar,"Situated In Nizamabad City Corporation, NIZAMABAD, 503001",Reliance Projects & Property Management Services Limited,Telangana,36AAJCR6636B1ZD,Nizamabad
,121,Telangana,Nizamabad,Digital,TCO2,Armoor Jeevan Reddy mall,Reliance Projects & Property Management Services Limited,36AAJCR6636B1ZD,36,"RRL CDIT-JR Mall Armoor,Ground and First Floor H No 1 -1 -6 to 17 Sy Nos 401/69 401/1 /416 /2,Bus Depot Area Armoor Town and Mandal, Armoor, Telangana-503224",V. Ajay,V. Ajay,Jakku. Shankar,"RRL CDIT-JR Mall Armoor,Ground and First Floor H No 1 -1 -6 to 17 Sy Nos 401/69 401/1 /416 /2,Bus Depot Area Armoor Town and Mandal, Armoor, Telangana-503224",Reliance Projects & Property Management Services Limited,Telangana,36AAJCR6636B1ZD,Nizamabad
,122,Telangana,Nizamabad,Smart,TCV5,Nizamabad,Reliance Projects & Property Management Services Limited,36AAJCR6636B1ZD,36,"Sy No. 322/A, 322/AA, 324/A & 325 Kanteshwar, Kanteshwar Nizamabad 503002 Telangana",Karpe Srinivas,Karpe Srinivas,Jakku. Shankar,"Sy No. 322/A, 322/AA, 324/A & 325 Kanteshwar, Kanteshwar Nizamabad 503002 Telangana",Reliance Projects & Property Management Services Limited,Telangana,36AAJCR6636B1ZD,Nizamabad
